ACRES,SQMILES,SE_PERCENT,FIPS,COUNTY,CODE,MEANING
11559.82872,17,71.73126287,1097,AL,0017,Wetland
496922.1160970919,745,9.807108066,1097,AL,0020,Forest
3187.785689,5,70.89819948,1097,AL,0022,Noncensus water
255044.1462255953,383,13.01928711,1097,AL,0023,Census water
7422.738063,11,83.48944865,1099,AL,0001,Agricultural land
28897.51376,43,42.80086618,1099,AL,0002,Cropland
4989.123344,7,63.86735362,1099,AL,0003,Pasture (improved through cultural practices)
3462.35089,5,93.73701436,1099,AL,0004,Idle farmland
4453.039681,7,101.2784202,1099,AL,0007,Maintained wildlife opening
9771.962434,15,74.64914116,1099,AL,0011,"Cultural (business, residential, other intense human activity)"
21145.2504,32,43.49477526,1099,AL,0012,"Rights-of-way (improved road, railway, power line)"
572111.3296367975,858,9.389002622,1099,AL,0020,Forest
5318.922753,8,107.7937418,1099,AL,0023,Census water
3374.263898,5,99.29594186,1101,AL,0001,Agricultural land
5774.95242,9,102.011028,1101,AL,0002,Cropland
131722.2925235241,198,20.63081434,1101,AL,0003,Pasture (improved through cultural practices)
12094.38957,18,70.3211549,1101,AL,0004,Idle farmland
4387.755696,7,101.2954242,1101,AL,0007,Maintained wildlife opening
6331.218043,9,93.90504616,1101,AL,0010,Developed
59415.20943,89,31.32700494,1101,AL,0011,"Cultural (business, residential, other intense human activity)"
10533.37741,16,65.38596368,1101,AL,0012,"Rights-of-way (improved road, railway, power line)"
5774.95242,9,102.011028,1101,AL,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
263091.4297334445,395,14.44817987,1101,AL,0020,Forest
5906.845888,9,79.45999237,1101,AL,0023,Census water
22836.12141,34,48.25554941,1103,AL,0002,Cropland
58703.91277,88,30.38298579,1103,AL,0003,Pasture (improved through cultural practices)
10311.1948,15,72.04069252,1103,AL,0004,Idle farmland
70892.97373,106,28.40470321,1103,AL,0011,"Cultural (business, residential, other intense human activity)"
22294.74589,33,43.97518759,1103,AL,0012,"Rights-of-way (improved road, railway, power line)"
192699.7056596283,289,16.12544741,1103,AL,0020,Forest
4620.525357,7,57.86042807,1103,AL,0022,Noncensus water
12055.33701,18,70.38228184,1103,AL,0023,Census water
25067.33182,38,46.78655282,1105,AL,0002,Cropland
52461.91916,79,31.52926017,1105,AL,0003,Pasture (improved through cultural practices)
3216.344462,5,97.58661462,1105,AL,0007,Maintained wildlife opening
1959.382038,3,98.9211455,1105,AL,0011,"Cultural (business, residential, other intense human activity)"
8529.332942,13,74.72168629,1105,AL,0012,"Rights-of-way (improved road, railway, power line)"
345454.2371125763,518,12.39854394,1105,AL,0020,Forest
1632.414962,2,98.9211455,1105,AL,0022,Noncensus water
5604.094828,8,104.4643757,1105,AL,0023,Census water
37888.27045,57,38.48259052,1107,AL,0002,Cropland
17257.90905,26,59.38782227,1107,AL,0003,Pasture (improved through cultural practices)
19758.18419,30,50.42151841,1107,AL,0011,"Cultural (business, residential, other intense human activity)"
15043.60696,23,53.06260282,1107,AL,0012,"Rights-of-way (improved road, railway, power line)"
476442.1141825211,715,10.48226774,1107,AL,0020,Forest
5604.094828,8,104.4643757,1107,AL,0023,Census water
7086.362113,11,77.39735584,1109,AL,0001,Agricultural land
42660.50466,64,34.64970054,1109,AL,0002,Cropland
22697.79353,34,50.4240045,1109,AL,0003,Pasture (improved through cultural practices)
2439.943187,4,101.2954242,1109,AL,0007,Maintained wildlife opening
18690.35804,28,55.71133484,1109,AL,0011,"Cultural (business, residential, other intense human activity)"
7836.004776,12,45.74845813,1109,AL,0012,"Rights-of-way (improved road, railway, power line)"
5850.340928,9,101.2954242,1109,AL,0017,Wetland
308265.7800436664,462,13.23104752,1109,AL,0020,Forest
6076.360767,9,99.29594186,1109,AL,0022,Noncensus water
4436.96916,7,74.91342595,1109,AL,0023,Census water
21456.32381,32,50.00521654,1111,AL,0002,Cropland
32761.24711,49,40.06550048,1111,AL,0003,Pasture (improved through cultural practices)
21895.38679,33,50.46754335,1111,AL,0011,"Cultural (business, residential, other intense human activity)"
5017.59488,8,62.05280136,1111,AL,0012,"Rights-of-way (improved road, railway, power line)"
286840.1824355018,430,13.80539664,1111,AL,0020,Forest
11514.18969,17,72.18417708,1111,AL,0023,Census water
13575.46373,20,60.60498536,1113,AL,0002,Cropland
11822.14721,18,71.27448323,1113,AL,0003,Pasture (improved through cultural practices)
5774.95242,9,102.011028,1113,AL,0004,Idle farmland
7000.38435,11,71.10242654,1113,AL,0007,Maintained wildlife opening
6047.194786,9,99.62592958,1113,AL,0010,Developed
28570.87354,43,44.31843556,1113,AL,0011,"Cultural (business, residential, other intense human activity)"
8405.508016,13,58.32960766,1113,AL,0012,"Rights-of-way (improved road, railway, power line)"
305914.6551597907,459,13.44478437,1113,AL,0020,Forest
1462.585232,2,101.2954242,1113,AL,0022,Noncensus water
5774.95242,9,102.011028,1113,AL,0023,Census water
23757.65831,36,45.96686009,1115,AL,0002,Cropland
21061.22118,32,49.35133459,1115,AL,0003,Pasture (improved through cultural practices)
5757.094845,9,102.4304777,1115,AL,0010,Developed
37388.46587,56,37.82752893,1115,AL,0011,"Cultural (business, residential, other intense human activity)"
7893.949258,12,46.84204282,1115,AL,0012,"Rights-of-way (improved road, railway, power line)"
311855.2247261462,468,13.01038758,1115,AL,0020,Forest
6215.76616,9,98.57134628,1115,AL,0022,Noncensus water
29244.14554,44,45.08273806,1115,AL,0023,Census water
23710.08404,36,50.37939493,1117,AL,0002,Cropland
45702.10269,69,35.55994157,1117,AL,0003,Pasture (improved through cultural practices)
9937.434886,15,66.92796056,1117,AL,0010,Developed
49628.13488,74,31.95575628,1117,AL,0011,"Cultural (business, residential, other intense human activity)"
20526.55954,31,39.95392171,1117,AL,0012,"Rights-of-way (improved road, railway, power line)"
338282.9446143871,507,12.46972311,1117,AL,0020,Forest
5217.692556,8,65.6762233,1117,AL,0022,Noncensus water
17729.4401,27,57.27827527,1117,AL,0023,Census water
5318.922753,8,107.7937418,1119,AL,0001,Agricultural land
14627.03757,22,61.40175999,1119,AL,0002,Cropland
39715.10725,60,35.89835292,1119,AL,0003,Pasture (improved through cultural practices)
1484.34656,2,101.2784202,1119,AL,0007,Maintained wildlife opening
18936.82964,28,54.67473883,1119,AL,0011,"Cultural (business, residential, other intense human activity)"
30322.30514,45,37.50882006,1119,AL,0012,"Rights-of-way (improved road, railway, power line)"
2970.703642,4,100.8886784,1119,AL,0017,Wetland
450720.5829,676,10.6661641,1119,AL,0020,Forest
4581.704344,7,75.55696909,1119,AL,0022,Noncensus water
50562.64582,76,33.02139928,1121,AL,0002,Cropland
12239.51291,18,70.18840953,1121,AL,0003,Pasture (improved through cultural practices)
11038.16545,17,63.98448847,1121,AL,0004,Idle farmland
6215.76616,9,98.57134628,1121,AL,0010,Developed
48389.4226,73,33.46712793,1121,AL,0011,"Cultural (business, residential, other intense human activity)"
23521.20043,35,37.29569735,1121,AL,0012,"Rights-of-way (improved road, railway, power line)"
310714.9282741878,466,12.94491614,1121,AL,0020,Forest
5757.094845,9,102.4304777,1121,AL,0022,Noncensus water
1644.419678,2,90.74840869,1123,AL,0001,Agricultural land
11549.90484,17,71.96629336,1123,AL,0002,Cropland
11625.29335,17,71.87836078,1123,AL,0003,Pasture (improved through cultural practices)
9180.530622,14,73.80227494,1123,AL,0010,Developed
24935.1084,37,43.52162778,1123,AL,0011,"Cultural (business, residential, other intense human activity)"
14022.28933,21,52.36086152,1123,AL,0012,"Rights-of-way (improved road, railway, power line)"
392885.3952252645,589,11.75909327,1123,AL,0020,Forest
1309.552967,2,99.29594186,1123,AL,0022,Noncensus water
42386.94409,64,36.75064998,1123,AL,0023,Census water
19445.01521,29,52.70356946,1125,AL,0002,Cropland
21545.62287,32,50.005117,1125,AL,0003,Pasture (improved through cultural practices)
4389.318244,7,106.628164,1125,AL,0004,Idle farmland
1608.172231,2,97.58661462,1125,AL,0007,Maintained wildlife opening
21865.04912,33,51.30336989,1125,AL,0010,Developed
75784.05126,114,25.50887515,1125,AL,0011,"Cultural (business, residential, other intense human activity)"
36342.34654,55,30.18708877,1125,AL,0012,"Rights-of-way (improved road, railway, power line)"
689538.0376971092,"1,034",8.239472211,1125,AL,0020,Forest
2712.069133,4,98.9211455,1125,AL,0022,Noncensus water
16237.83019,24,60.6497221,1125,AL,0023,Census water
5576.027076,8,98.57134628,1127,AL,0001,Agricultural land
6020.927721,9,80.46224265,1127,AL,0002,Cropland
10877.59078,16,70.21690765,1127,AL,0003,Pasture (improved through cultural practices)
30927.64928,46,38.57793941,1127,AL,0010,Developed
23124.60609,35,47.66220271,1127,AL,0011,"Cultural (business, residential, other intense human activity)"
31727.67852,48,36.32738527,1127,AL,0012,"Rights-of-way (improved road, railway, power line)"
5757.094845,9,102.4304777,1127,AL,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
387233.6851007481,581,11.51772003,1127,AL,0020,Forest
1369.131376,2,99.96588017,1127,AL,0022,Noncensus water
26957.59539,40,45.85437143,1127,AL,0023,Census water
3920.822244,6,101.8211411,1129,AL,0001,Agricultural land
23582.56798,35,50.28704008,1129,AL,0002,Cropland
17645.2742,26,58.12640473,1129,AL,0003,Pasture (improved through cultural practices)
2935.794745,4,101.1287676,1129,AL,0004,Idle farmland
5932.679922,9,100.4690224,1129,AL,0011,"Cultural (business, residential, other intense human activity)"
27467.78554,41,31.47426623,1129,AL,0012,"Rights-of-way (improved road, railway, power line)"
1467.897372,2,101.1287676,1129,AL,0017,Wetland
626137.3611130123,939,8.423484392,1129,AL,0020,Forest
4028.434185,6,81.34545402,1129,AL,0022,Noncensus water
7665.204365,11,80.25193723,1129,AL,0023,Census water
9283.667305,14,69.21391412,1131,AL,0002,Cropland
9924.511699,15,74.47422881,1131,AL,0003,Pasture (improved through cultural practices)
15551.93075,23,60.14073507,1131,AL,0011,"Cultural (business, residential, other intense human activity)"
14036.83091,21,49.27264772,1131,AL,0012,"Rights-of-way (improved road, railway, power line)"
506580.1205156146,760,10.12576911,1131,AL,0020,Forest
1714.59508,3,100.8886784,1131,AL,0022,Noncensus water
16575.23175,25,60.47430405,1131,AL,0023,Census water
5757.094845,9,102.4304777,1133,AL,0002,Cropland
40803.44098,61,37.70143016,1133,AL,0003,Pasture (improved through cultural practices)
4746.669828,7,98.57134628,1133,AL,0007,Maintained wildlife opening
966.0108663,1,98.57134628,1133,AL,0010,Developed
9327.791987,14,73.61253723,1133,AL,0011,"Cultural (business, residential, other intense human activity)"
9179.835337,14,48.91682085,1133,AL,0012,"Rights-of-way (improved road, railway, power line)"
312804.377,469,12.87546394,1133,AL,0020,Forest
1156.47759,2,102.3303387,1133,AL,0022,Noncensus water
18188.62717,27,57.51331196,1133,AL,0023,Census water
284144.7781804962,426,14.07534583,2020,AK,0009,Rangeland
2183.026054,3,88.81656608,2020,AK,0010,Developed
50070.57024,75,35.65875008,2020,AK,0011,"Cultural (business, residential, other intense human activity)"
5369.547774,8,47.70425452,2020,AK,0012,"Rights-of-way (improved road, railway, power line)"
186776.3910382217,280,17.1506175,2020,AK,0016,Nonvegetated
14768.32597,22,66.28758025,2020,AK,0017,Wetland
148551.484,223,19.16471775,2020,AK,0020,Forest
176911.3600514682,265,18.42089462,2020,AK,0023,Census water
381731.4168328826,573,11.81030364,2100,AK,0009,Rangeland
1078.25853,2,125.1033873,2100,AK,0012,"Rights-of-way (improved road, railway, power line)"
67498.99231,101,30.32112682,2100,AK,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
561344.4022000785,842,9.908372478,2100,AK,0016,Nonvegetated
10677.90228,16,76.78127772,2100,AK,0017,Wetland
384884.3495747467,577,12.13904291,2100,AK,0020,Forest
2136.470806,3,88.23337416,2100,AK,0022,Noncensus water
241446.8447617372,362,15.79155058,2100,AK,0023,Census water
1700.970398,3,98.75629246,2110,AK,0003,Pasture (improved through cultural practices)
283405.5865599207,425,14.23984768,2110,AK,0009,Rangeland
77731.86893,117,28.2556615,2110,AK,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
815799.5974340806,"1,224",7.043187643,2110,AK,0016,Nonvegetated
13821.80256,21,64.17522371,2110,AK,0017,Wetland
526232.0293591738,789,9.944468161,2110,AK,0020,Forest
4738.786344,7,55.00069342,2110,AK,0022,Noncensus water
357125.7112503073,536,12.93853939,2110,AK,0023,Census water
7236.016538,11,93.25712887,2122,AK,0003,Pasture (improved through cultural practices)
1491157.9237313778,"2,237",5.003909493,2122,AK,0009,Rangeland
16382.01093,25,60.13993258,2122,AK,0010,Developed
18716.75456,28,55.52147952,2122,AK,0011,"Cultural (business, residential, other intense human activity)"
26401.87442,40,36.28840946,2122,AK,0012,"Rights-of-way (improved road, railway, power line)"
206642.2486730574,310,16.88496371,2122,AK,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
1136000.7637537513,"1,704",5.643697109,2122,AK,0016,Nonvegetated
18514.68469,28,51.42305386,2122,AK,0017,Wetland
2131623.895424854,"3,197",3.398353984,2122,AK,0020,Forest
14952.95121,22,43.33504173,2122,AK,0022,Noncensus water
1691874.373843652,"2,538",5.58851055,2122,AK,0023,Census water
19573.75077,29,50.78383501,2130,AK,0009,Rangeland
3998.840335,6,58.4730456,2130,AK,0012,"Rights-of-way (improved road, railway, power line)"
8180.498464,12,92.39565301,2130,AK,0016,Nonvegetated
518655.8524150418,778,10.60219541,2130,AK,0020,Forest
324561.0681188752,487,13.43133078,2130,AK,0023,Census water
2391719.9365716996,"3,588",1.990445278,2150,AK,0009,Rangeland
3855.735846,6,103.7569945,2150,AK,0012,"Rights-of-way (improved road, railway, power line)"
14278.82166,21,63.73404727,2150,AK,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
161134.0144554334,242,16.86757805,2150,AK,0016,Nonvegetated
535978.7245134687,804,6.379174303,2150,AK,0020,Forest
25685.73937,39,46.97770126,2150,AK,0022,Noncensus water
2273265.5902264677,"3,410",4.785871269,2150,AK,0023,Census water
109085.9344211504,164,20.90610411,2201,AK,0009,Rangeland
19982.539,30,39.28040847,2201,AK,0012,"Rights-of-way (improved road, railway, power line)"
6678.982153,10,98.93669622,2201,AK,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
63339.6014,95,23.24703272,2201,AK,0016,Nonvegetated
5862.967453,9,101.5308604,2201,AK,0017,Wetland
2481576.814478873,"3,722",3.577697153,2201,AK,0020,Forest
16141.13469,24,45.41447259,2201,AK,0022,Noncensus water
2661761.6250551986,"3,993",4.359787711,2201,AK,0023,Census water
195719.7684153139,294,16.74362559,2220,AK,0009,Rangeland
18464.5893,28,57.38630127,2220,AK,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
118546.2540020026,178,21.14178368,2220,AK,0016,Nonvegetated
4867.830005,7,110.6140036,2220,AK,0017,Wetland
921909.6141569159,"1,383",7.53296258,2220,AK,0020,Forest
5872.793023,9,55.90504623,2220,AK,0022,Noncensus water
1189924.7398113539,"1,785",6.85685391,2220,AK,0023,Census water
224121.8260276114,336,16.02272905,2232,AK,0009,Rangeland
288.4889715,0,98.84357366,2232,AK,0012,"Rights-of-way (improved road, railway, power line)"
56863.17087,85,33.91243192,2232,AK,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
178511.8608920883,268,18.31037718,2232,AK,0016,Nonvegetated
5862.967453,9,101.5308604,2232,AK,0017,Wetland
846206.8509319659,"1,269",7.91524737,2232,AK,0020,Forest
2815.836267,4,95.13736566,2232,AK,0022,Noncensus water
1595780.6803043105,"2,394",5.831459655,2232,AK,0023,Census water
1887721.838577655,"2,832",4.791629594,2261,AK,0009,Rangeland
12483.75039,19,71.07677588,2261,AK,0010,Developed
531223.9677827943,797,10.48224637,2261,AK,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
3394053.876,"5,091",2.849157621,2261,AK,0016,Nonvegetated
219354.2881357426,329,14.87697393,2261,AK,0017,Wetland
11725.93491,18,71.77977938,2261,AK,0018,Beach
1109555.8660501814,"1,664",6.081049127,2261,AK,0020,Forest
36273.16321,54,31.55358534,2261,AK,0022,Noncensus water
3306993.2982020085,"4,960",3.858631986,2261,AK,0023,Census water
197476.7910822941,296,16.4921406,2280,AK,0009,Rangeland
8349.39629,13,89.21958707,2280,AK,0011,"Cultural (business, residential, other intense human activity)"
