countyID,countyName,state,size,2022 gdp (1000s),,,,,,,,
08073,Lincoln County,CO,2587," 348,018 ",,,,,CO,Gunnison County,Gunnison,"1,180,904"
08075,Logan County,CO,1845," 989,351 ",,,,,CO,Hinsdale County,Hinsdale,"40,578"
08077,Mesa County,CO,3341," 6,892,730 ",,,,,CO,Huerfano County,Huerfano,"242,371"
08079,Mineral County,CO,878," 62,174 ",,,,,CO,Jackson County,Jackson,"90,327"
08081,Moffat County,CO,4751," 1,082,175 ",,,,,CO,Jefferson County,Jefferson,"35,362,942"
08083,Montezuma County,CO,2040," 1,241,890 ",,,,,CO,Kiowa County,Kiowa,"39,361"
08085,Montrose County,CO,2243," 1,646,722 ",,,,,CO,Kit Carson County,Kit Carson,"400,534"
08087,Morgan County,CO,1294," 1,354,877 ",,,,,CO,Lake County,Lake,"344,487"
08089,Otero County,CO,1270," 529,354 ",,,,,CO,La Plata County,La Plata,"3,067,952"
08091,Ouray County,CO,542," 242,025 ",,,,,CO,Larimer County,Larimer,"22,240,217"
08093,Park County,CO,2211," 477,523 ",,,,,CO,Las Animas County,Las Animas,"472,329"
08095,Phillips County,CO,688," 166,179 ",,,,,CO,Lincoln County,Lincoln,"348,018"
08097,Pitkin County,CO,973," 2,667,189 ",,,,,CO,Logan County,Logan,"989,351"
08099,Prowers County,CO,1644," 397,143 ",,,,,CO,Mesa County,Mesa,"6,892,730"
08101,Pueblo County,CO,2398," 6,510,540 ",,,,,CO,Mineral County,Mineral,"62,174"
08103,Rio Blanco County,CO,3223," 550,209 ",,,,,CO,Moffat County,Moffat,"1,082,175"
08105,Rio Grande County,CO,913," 369,167 ",,,,,CO,Montezuma County,Montezuma,"1,241,890"
08107,Routt County,CO,2368," 2,241,414 ",,,,,CO,Montrose County,Montrose,"1,646,722"
08109,Saguache County,CO,3170," 159,703 ",,,,,CO,Morgan County,Morgan,"1,354,877"
08111,San Juan County,CO,388," 39,700 ",,,,,CO,Otero County,Otero,"529,354"
08113,San Miguel County,CO,1289," 785,429 ",,,,,CO,Ouray County,Ouray,"242,025"
08115,Sedgwick County,CO,550," 63,212 ",,,,,CO,Park County,Park,"477,523"
08117,Summit County,CO,619," 2,974,044 ",,,,,CO,Phillips County,Phillips,"166,179"
08119,Teller County,CO,559," 1,048,247 ",,,,,CO,Pitkin County,Pitkin,"2,667,189"
08121,Washington County,CO,2524," 121,710 ",,,,,CO,Prowers County,Prowers,"397,143"
08123,Weld County,CO,4022," 18,410,721 ",,,,,CO,Pueblo County,Pueblo,"6,510,540"
08125,Yuma County,CO,2369," 366,139 ",,,,,CO,Rio Blanco County,Rio Blanco,"550,209"
09001,Fairfield County,CT,837," 90,361,060 ",,,,,CO,Rio Grande County,Rio Grande,"369,167"
09003,Hartford County,CT,751," 85,951,890 ",,,,,CO,Routt County,Routt,"2,241,414"
09005,Litchfield County,CT,945," 9,056,222 ",,,,,CO,Saguache County,Saguache,"159,703"
09007,Middlesex County,CT,439," 9,680,844 ",,,,,CO,San Juan County,San Juan,"39,700"
09009,New Haven County,CT,862," 52,659,909 ",,,,,CO,San Miguel County,San Miguel,"785,429"
09011,New London County,CT,772," 18,792,350 ",,,,,CO,Sedgwick County,Sedgwick,"63,212"
09013,Tolland County,CT,417," 5,351,325 ",,,,,CO,Summit County,Summit,"2,974,044"
09015,Windham County,CT,522," 4,827,252 ",,,,,CO,Teller County,Teller,"1,048,247"
10001,Kent County,DE,800," 8,312,232 ",,,,,CO,Washington County,Washington,"121,710"
10003,New Castle County,DE,494," 52,459,336 ",,,,,CO,Weld County,Weld,"18,410,721"
10005,Sussex County,DE,1196," 14,407,861 ",,,,,CO,Yuma County,Yuma,"366,139"
11001,District of Columbia,DC,68,"144,029,597",,,,,,,,
12001,Alachua County,FL,969," 15,415,264 ",,,,,,Connecticut County,Connecticut,"276,668,755"
12003,Baker County,FL,589," 746,597 ",,,,,CT,Fairfield County,Fairfield,"90,361,060"
12005,Bay County,FL,1033," 9,794,242 ",,,,,CT,Hartford County,Hartford,"85,951,890"
12007,Bradford County,FL,300," 652,739 ",,,,,CT,Litchfield County,Litchfield,"9,056,222"
12009,Brevard County,FL,1557," 30,082,101 ",,,,,CT,Middlesex County,Middlesex,"9,680,844"
12011,Broward County,FL,1320," 124,843,480 ",,,,,CT,New Haven County,New Haven,"52,659,909"
12013,Calhoun County,FL,574," 298,501 ",,,,,CT,New London County,New London,"18,792,350"
12015,Charlotte County,FL,859," 6,475,991 ",,,,,CT,Tolland County,Tolland,"5,351,325"
12017,Citrus County,FL,773," 4,615,213 ",,,,,CT,Windham County,Windham,"4,827,252"
12019,Clay County,FL,644," 6,039,501 ",,,,,,,,
12021,Collier County,FL,2305," 23,677,213 ",,,,,,Delaware County,Delaware,"75,172,590"
12023,Columbia County,FL,801," 2,332,181 ",,,,,DE,Kent County,Kent,"8,312,232"
12027,DeSoto County,FL,640," 989,688 ",,,,,DE,New Castle County,New Castle,"52,459,336"
12029,Dixie County,FL,864," 272,996 ",,,,,DE,Sussex County,Sussex,"14,407,861"
12031,Duval County,FL,918," 76,660,524 ",,,,,,,,
12033,Escambia County,FL,894," 17,254,591 ",,,,,DC,District of Columbia County,District of Columbia,"144,029,597"
12035,Flagler County,FL,571," 3,379,603 ",,,,,, County,,
12037,Franklin County,FL,1026," 385,534 ",,,,,,Florida County,Florida,"1,218,430,197"
12039,Gadsden County,FL,529," 1,221,089 ",,,,,FL,Alachua County,Alachua,"15,415,264"
12041,Gilchrist County,FL,355," 360,989 ",,,,,FL,Baker County,Baker,"746,597"
12043,Glades County,FL,986," 315,403 ",,,,,FL,Bay County,Bay,"9,794,242"
12045,Gulf County,FL,756," 475,457 ",,,,,FL,Bradford County,Bradford,"652,739"
12047,Hamilton County,FL,519," 534,170 ",,,,,FL,Brevard County,Brevard,"30,082,101"
12049,Hardee County,FL,638," 1,005,913 ",,,,,FL,Broward County,Broward,"124,843,480"
12051,Hendry County,FL,1190," 1,339,088 ",,,,,FL,Calhoun County,Calhoun,"298,501"
12053,Hernando County,FL,589," 4,845,571 ",,,,,FL,Charlotte County,Charlotte,"6,475,991"
12055,Highlands County,FL,1106," 2,666,455 ",,,,,FL,Citrus County,Citrus,"4,615,213"
12057,Hillsborough County,FL,1266," 109,736,885 ",,,,,FL,Clay County,Clay,"6,039,501"
12059,Holmes County,FL,489," 404,221 ",,,,,FL,Collier County,Collier,"23,677,213"
12061,Indian River County,FL,617," 7,901,043 ",,,,,FL,Columbia County,Columbia,"2,332,181"
12063,Jackson County,FL,955," 1,303,591 ",,,,,FL,DeSoto County,DeSoto,"989,688"
12065,Jefferson County,FL,637," 260,172 ",,,,,FL,Dixie County,Dixie,"272,996"
12067,Lafayette County,FL,548," 162,799 ",,,,,FL,Duval County,Duval,"76,660,524"
12069,Lake County,FL,1157," 11,869,072 ",,,,,FL,Escambia County,Escambia,"17,254,591"
12071,Lee County,FL,1212," 37,489,983 ",,,,,FL,Flagler County,Flagler,"3,379,603"
12073,Leon County,FL,702," 16,867,731 ",,,,,FL,Franklin County,Franklin,"385,534"
12075,Levy County,FL,1412," 924,886 ",,,,,FL,Gadsden County,Gadsden,"1,221,089"
12077,Liberty County,FL,843," 269,186 ",,,,,FL,Gilchrist County,Gilchrist,"360,989"
12079,Madison County,FL,716," 453,130 ",,,,,FL,Glades County,Glades,"315,403"
12081,Manatee County,FL,893," 17,556,802 ",,,,,FL,Gulf County,Gulf,"475,457"
12083,Marion County,FL,1663," 11,682,542 ",,,,,FL,Hamilton County,Hamilton,"534,170"
12085,Martin County,FL,753," 8,801,544 ",,,,,FL,Hardee County,Hardee,"1,005,913"
12086,Miami-Dade County,FL,2430," 184,513,444 ",,,,,FL,Hendry County,Hendry,"1,339,088"
12087,Monroe County,FL,3737," 5,914,857 ",,,,,FL,Hernando County,Hernando,"4,845,571"
12089,Nassau County,FL,726," 3,438,877 ",,,,,FL,Highlands County,Highlands,"2,666,455"
12091,Okaloosa County,FL,1082," 14,067,684 ",,,,,FL,Hillsborough County,Hillsborough,"109,736,885"
12093,Okeechobee County,FL,892," 1,737,364 ",,,,,FL,Holmes County,Holmes,"404,221"
12095,Orange County,FL,1004," 115,012,917 ",,,,,FL,Indian River County,Indian River,"7,901,043"
12097,Osceola County,FL,1506," 13,276,516 ",,,,,FL,Jackson County,Jackson,"1,303,591"
12099,Palm Beach County,FL,2387," 100,113,799 ",,,,,FL,Jefferson County,Jefferson,"260,172"
12101,Pasco County,FL,868," 16,064,543 ",,,,,FL,Lafayette County,Lafayette,"162,799"
12103,Pinellas County,FL,608," 57,077,799 ",,,,,FL,Lake County,Lake,"11,869,072"
12105,Polk County,FL,2010," 30,523,799 ",,,,,FL,Lee County,Lee,"37,489,983"
12107,Putnam County,FL,827," 2,166,268 ",,,,,FL,Leon County,Leon,"16,867,731"
12109,St. Johns County,FL,821," 12,581,337 ",,,,,FL,Levy County,Levy,"924,886"
12111,St. Lucie County,FL,688," 11,200,099 ",,,,,FL,Liberty County,Liberty,"269,186"
12113,Santa Rosa County,FL,1155," 5,510,110 ",,,,,FL,Madison County,Madison,"453,130"
12115,Sarasota County,FL,725," 24,245,059 ",,,,,FL,Manatee County,Manatee,"17,556,802"
12117,Seminole County,FL,345," 25,601,950 ",,,,,FL,Marion County,Marion,"11,682,542"
12119,Sumter County,FL,580," 4,810,632 ",,,,,FL,Martin County,Martin,"8,801,544"
12121,Suwannee County,FL,692," 1,349,099 ",,,,,FL,Miami-Dade County,Miami-Dade,"184,513,444"
12123,Taylor County,FL,1232," 713,405 ",,,,,FL,Monroe County,Monroe,"5,914,857"
12125,Union County,FL,250," 345,288 ",,,,,FL,Nassau County,Nassau,"3,438,877"
12127,Volusia County,FL,1433," 20,209,249 ",,,,,FL,Okaloosa County,Okaloosa,"14,067,684"
12129,Wakulla County,FL,736," 815,355 ",,,,,FL,Okeechobee County,Okeechobee,"1,737,364"
12131,Walton County,FL,1238," 4,272,984 ",,,,,FL,Orange County,Orange,"115,012,917"
12133,Washington County,FL,616," 634,762 ",,,,,FL,Osceola County,Osceola,"13,276,516"
13001,Appling County,GA,512," 1,710,046 ",,,,,FL,Palm Beach County,Palm Beach,"100,113,799"
13003,Atkinson County,GA,344," 246,038 ",,,,,FL,Pasco County,Pasco,"16,064,543"
13005,Bacon County,GA,286," 371,667 ",,,,,FL,Pinellas County,Pinellas,"57,077,799"
13007,Baker County,GA,349," 64,455 ",,,,,FL,Polk County,Polk,"30,523,799"
13009,Baldwin County,GA,268," 1,427,458 ",,,,,FL,Putnam County,Putnam,"2,166,268"
13011,Banks County,GA,234," 503,310 ",,,,,FL,St. Johns County,St. Johns,"12,581,337"
13013,Barrow County,GA,163," 2,637,067 ",,,,,FL,St. Lucie County,St. Lucie,"11,200,099"
13015,Bartow County,GA,471," 5,358,344 ",,,,,FL,Santa Rosa County,Santa Rosa,"5,510,110"
13017,Ben Hill County,GA,254," 557,514 ",,,,,FL,Sarasota County,Sarasota,"24,245,059"
13019,Berrien County,GA,458," 424,323 ",,,,,FL,Seminole County,Seminole,"25,601,950"
13021,Bibb County,GA,255," 8,471,749 ",,,,,FL,Sumter County,Sumter,"4,810,632"
13023,Bleckley County,GA,219," 214,857 ",,,,,FL,Suwannee County,Suwannee,"1,349,099"
13025,Brantley County,GA,447," 294,971 ",,,,,FL,Taylor County,Taylor,"713,405"
13027,Brooks County,GA,498," 466,890 ",,,,,FL,Union County,Union,"345,288"
13029,Bryan County,GA,455," 1,234,851 ",,,,,FL,Volusia County,Volusia,"20,209,249"
13031,Bulloch County,GA,689," 2,657,323 ",,,,,FL,Wakulla County,Wakulla,"815,355"
13033,Burke County,GA,835," 2,797,824 ",,,,,FL,Walton County,Walton,"4,272,984"
13035,Butts County,GA,190," 756,994 ",,,,,FL,Washington County,Washington,"634,762"
13037,Calhoun County,GA,284," 104,182 ",,,,,, County,,
13039,Camden County,GA,783," 1,898,086 ",,,,,,Georgia County,Georgia,"655,827,268"
13043,Candler County,GA,249," 288,962 ",,,,,GA,Appling County,Appling,"1,710,046"
13045,Carroll County,GA,504," 5,311,463 ",,,,,GA,Atkinson County,Atkinson,"246,038"
13047,Catoosa County,GA,163," 1,706,003 ",,,,,GA,Bacon County,Bacon,"371,667"
13049,Charlton County,GA,783," 205,916 ",,,,,GA,Baker County,Baker,"64,455"
13051,Chatham County,GA,646," 21,089,705 ",,,,,GA,Baldwin County,Baldwin,"1,427,458"
13053,Chattahoochee County,GA,251," 1,629,344 ",,,,,GA,Banks County,Banks,"503,310"
13055,Chattooga County,GA,314," 539,492 ",,,,,GA,Barrow County,Barrow,"2,637,067"
13057,Cherokee County,GA,434," 8,859,076 ",,,,,GA,Bartow County,Bartow,"5,358,344"
13059,Clarke County,GA,121," 7,927,966 ",,,,,GA,Ben Hill County,Ben Hill,"557,514"
13061,Clay County,GA,217," 70,000 ",,,,,GA,Berrien County,Berrien,"424,323"
13063,Clayton County,GA,144," 19,608,272 ",,,,,GA,Bibb County,Bibb,"8,471,749"
13065,Clinch County,GA,824," 208,030 ",,,,,GA,Bleckley County,Bleckley,"214,857"
13067,Cobb County,GA,345," 60,878,701 ",,,,,GA,Brantley County,Brantley,"294,971"
13069,Coffee County,GA,603," 1,645,634 ",,,,,GA,Brooks County,Brooks,"466,890"
13071,Colquitt County,GA,557," 1,502,550 ",,,,,GA,Bryan County,Bryan,"1,234,851"
13073,Columbia County,GA,308," 4,279,183 ",,,,,GA,Bulloch County,Bulloch,"2,657,323"
13075,Cook County,GA,233," 399,818 ",,,,,GA,Burke County,Burke,"2,797,824"
13077,Coweta County,GA,446," 5,312,725 ",,,,,GA,Butts County,Butts,"756,994"
13079,Crawford County,GA,326," 158,323 ",,,,,GA,Calhoun County,Calhoun,"104,182"
13081,Crisp County,GA,281," 938,077 ",,,,,GA,Camden County,Camden,"1,898,086"
13083,Dade County,GA,174," 439,507 ",,,,,GA,Candler County,Candler,"288,962"
13085,Dawson County,GA,214," 991,104 ",,,,,GA,Carroll County,Carroll,"5,311,463"
13087,Decatur County,GA,623," 928,092 ",,,,,GA,Catoosa County,Catoosa,"1,706,003"
13089,DeKalb County,GA,271," 44,206,311 ",,,,,GA,Charlton County,Charlton,"205,916"
13091,Dodge County,GA,503," 405,038 ",,,,,GA,Chatham County,Chatham,"21,089,705"
13093,Dooly County,GA,397," 371,694 ",,,,,GA,Chattahoochee County,Chattahoochee,"1,629,344"
13095,Dougherty County,GA,335," 4,850,153 ",,,,,GA,Chattooga County,Chattooga,"539,492"
13097,Douglas County,GA,200," 5,453,077 ",,,,,GA,Cherokee County,Cherokee,"8,859,076"
13099,Early County,GA,516," 498,268 ",,,,,GA,Clarke County,Clarke,"7,927,966"
13101,Echols County,GA,421," 40,087 ",,,,,GA,Clay County,Clay,"70,000"
13103,Effingham County,GA,483," 2,177,896 ",,,,,GA,Clayton County,Clayton,"19,608,272"
13105,Elbert County,GA,375," 711,424 ",,,,,GA,Clinch County,Clinch,"208,030"
13107,Emanuel County,GA,690," 709,568 ",,,,,GA,Cobb County,Cobb,"60,878,701"
13109,Evans County,GA,187," 396,326 ",,,,,GA,Coffee County,Coffee,"1,645,634"
13111,Fannin County,GA,391," 849,442 ",,,,,GA,Colquitt County,Colquitt,"1,502,550"
13113,Fayette County,GA,199," 5,766,885 ",,,,,GA,Columbia County,Columbia,"4,279,183"
13115,Floyd County,GA,519," 4,188,604 ",,,,,GA,Cook County,Cook,"399,818"
13117,Forsyth County,GA,247," 11,624,043 ",,,,,GA,Coweta County,Coweta,"5,312,725"
13119,Franklin County,GA,266," 1,076,417 ",,,,,GA,Crawford County,Crawford,"158,323"
13121,Fulton County,GA,535," 195,682,693 ",,,,,GA,Crisp County,Crisp,"938,077"
13123,Gilmer County,GA,432," 1,001,365 ",,,,,GA,Dade County,Dade,"439,507"
13125,Glascock County,GA,144," 33,378 ",,,,,GA,Dawson County,Dawson,"991,104"
13127,Glynn County,GA,583," 4,371,694 ",,,,,GA,Decatur County,Decatur,"928,092"
13129,Gordon County,GA,358," 2,502,149 ",,,,,GA,DeKalb County,DeKalb,"44,206,311"
13131,Grady County,GA,460," 632,160 ",,,,,GA,Dodge County,Dodge,"405,038"
13133,Greene County,GA,406," 813,025 ",,,,,GA,Dooly County,Dooly,"371,694"
13135,Gwinnett County,GA,437," 53,030,183 ",,,,,GA,Dougherty County,Dougherty,"4,850,153"
13137,Habersham County,GA,279," 1,502,760 ",,,,,GA,Douglas County,Douglas,"5,453,077"
13139,Hall County,GA,429," 12,920,593 ",,,,,GA,Early County,Early,"498,268"
13141,Hancock County,GA,479," 161,955 ",,,,,GA,Echols County,Echols,"40,087"
13143,Haralson County,GA,283," 986,629 ",,,,,GA,Effingham County,Effingham,"2,177,896"
13145,Harris County,GA,473," 579,802 ",,,,,GA,Elbert County,Elbert,"711,424"
13147,Hart County,GA,256," 922,421 ",,,,,GA,Emanuel County,Emanuel,"709,568"
13149,Heard County,GA,301," 1,342,167 ",,,,,GA,Evans County,Evans,"396,326"
13151,Henry County,GA,324," 7,735,480 ",,,,,GA,Fannin County,Fannin,"849,442"
13153,Houston County,GA,380," 7,469,376 ",,,,,GA,Fayette County,Fayette,"5,766,885"
13155,Irwin County,GA,363," 208,154 ",,,,,GA,Floyd County,Floyd,"4,188,604"
13157,Jackson County,GA,343," 4,411,349 ",,,,,GA,Forsyth County,Forsyth,"11,624,043"
13159,Jasper County,GA,374," 279,332 ",,,,,GA,Franklin County,Franklin,"1,076,417"
13161,Jeff Davis County,GA,335," 453,101 ",,,,,GA,Fulton County,Fulton,"195,682,693"
13163,Jefferson County,GA,530," 517,089 ",,,,,GA,Gilmer County,Gilmer,"1,001,365"
13165,Jenkins County,GA,352," 142,775 ",,,,,GA,Glascock County,Glascock,"33,378"
13167,Johnson County,GA,307," 124,825 ",,,,,GA,Glynn County,Glynn,"4,371,694"
13169,Jones County,GA,395," 438,887 ",,,,,GA,Gordon County,Gordon,"2,502,149"
13171,Lamar County,GA,186," 453,328 ",,,,,GA,Grady County,Grady,"632,160"
13173,Lanier County,GA,200," 131,378 ",,,,,GA,Greene County,Greene,"813,025"
13175,Laurens County,GA,819," 1,848,599 ",,,,,GA,Gwinnett County,Gwinnett,"53,030,183"
13177,Lee County,GA,362," 730,406 ",,,,,GA,Habersham County,Habersham,"1,502,760"
13179,Liberty County,GA,603," 3,813,634 ",,,,,GA,Hall County,Hall,"12,920,593"
13181,Lincoln County,GA,257," 138,220 ",,,,,GA,Hancock County,Hancock,"161,955"
13183,Long County,GA,404," 193,708 ",,,,,GA,Haralson County,Haralson,"986,629"
13185,Lowndes County,GA,511," 5,206,615 ",,,,,GA,Harris County,Harris,"579,802"
13187,Lumpkin County,GA,285," 967,471 ",,,,,GA,Hart County,Hart,"922,421"
13189,McDuffie County,GA,266," 653,813 ",,,,,GA,Heard County,Heard,"1,342,167"
13191,McIntosh County,GA,575," 239,483 ",,,,,GA,Henry County,Henry,"7,735,480"
13193,Macon County,GA,406," 448,626 ",,,,,GA,Houston County,Houston,"7,469,376"
13195,Madison County,GA,286," 632,890 ",,,,,GA,Irwin County,Irwin,"208,154"
13197,Marion County,GA,368," 108,135 ",,,,,GA,Jackson County,Jackson,"4,411,349"
13199,Meriwether County,GA,505," 630,442 ",,,,,GA,Jasper County,Jasper,"279,332"
13201,Miller County,GA,284," 186,127 ",,,,,GA,Jeff Davis County,Jeff Davis,"453,101"
13205,Mitchell County,GA,514," 763,793 ",,,,,GA,Jefferson County,Jefferson,"517,089"
13207,Monroe County,GA,398," 1,384,688 ",,,,,GA,Jenkins County,Jenkins,"142,775"
13209,Montgomery County,GA,247," 135,619 ",,,,,GA,Johnson County,Johnson,"124,825"
13211,Morgan County,GA,355," 1,070,547 ",,,,,GA,Jones County,Jones,"438,887"
13213,Murray County,GA,347," 1,420,602 ",,,,,GA,Lamar County,Lamar,"453,328"
13215,Muscogee County,GA,221," 10,215,324 ",,,,,GA,Lanier County,Lanier,"131,378"
13217,Newton County,GA,279," 3,072,178 ",,,,,GA,Laurens County,Laurens,"1,848,599"
13219,Oconee County,GA,186," 1,685,139 ",,,,,GA,Lee County,Lee,"730,406"
13221,Oglethorpe County,GA,442," 353,158 ",,,,,GA,Liberty County,Liberty,"3,813,634"
13223,Paulding County,GA,315," 3,513,446 ",,,,,GA,Lincoln County,Lincoln,"138,220"
13225,Peach County,GA,151," 935,644 ",,,,,GA,Long County,Long,"193,708"
13227,Pickens County,GA,233," 1,071,632 ",,,,,GA,Lowndes County,Lowndes,"5,206,615"
13229,Pierce County,GA,344," 440,704 ",,,,,GA,Lumpkin County,Lumpkin,"967,471"
13231,Pike County,GA,219," 360,580 ",,,,,GA,McDuffie County,McDuffie,"653,813"
13233,Polk County,GA,312," 1,307,380 ",,,,,GA,McIntosh County,McIntosh,"239,483"
13235,Pulaski County,GA,250," 281,447 ",,,,,GA,Macon County,Macon,"448,626"
13237,Putnam County,GA,361," 589,173 ",,,,,GA,Madison County,Madison,"632,890"
13239,Quitman County,GA,161," 31,314 ",,,,,GA,Marion County,Marion,"108,135"
13241,Rabun County,GA,377," 593,532 ",,,,,GA,Meriwether County,Meriwether,"630,442"
13243,Randolph County,GA,431," 178,953 ",,,,,GA,Miller County,Miller,"186,127"
13245,Richmond County,GA,329," 12,837,731 ",,,,,GA,Mitchell County,Mitchell,"763,793"
13247,Rockdale County,GA,132," 4,315,644 ",,,,,GA,Monroe County,Monroe,"1,384,688"
13249,Schley County,GA,168," 109,993 ",,,,,GA,Montgomery County,Montgomery,"135,619"
13251,Screven County,GA,656," 299,494 ",,,,,GA,Morgan County,Morgan,"1,070,547"
13253,Seminole County,GA,257," 316,470 ",,,,,GA,Murray County,Murray,"1,420,602"
13255,Spalding County,GA,200," 2,230,604 ",,,,,GA,Muscogee County,Muscogee,"10,215,324"
13257,Stephens County,GA,184," 1,008,097 ",,,,,GA,Newton County,Newton,"3,072,178"
13259,Stewart County,GA,463," 153,527 ",,,,,GA,Oconee County,Oconee,"1,685,139"
13261,Sumter County,GA,493," 1,001,904 ",,,,,GA,Oglethorpe County,Oglethorpe,"353,158"
13263,Talbot County,GA,395," 151,565 ",,,,,GA,Paulding County,Paulding,"3,513,446"
13265,Taliaferro County,GA,195," 36,542 ",,,,,GA,Peach County,Peach,"935,644"
13267,Tattnall County,GA,488," 625,907 ",,,,,GA,Pickens County,Pickens,"1,071,632"
13269,Taylor County,GA,380," 203,859 ",,,,,GA,Pierce County,Pierce,"440,704"
13271,Telfair County,GA,444," 269,053 ",,,,,GA,Pike County,Pike,"360,580"
13273,Terrell County,GA,338," 215,782 ",,,,,GA,Polk County,Polk,"1,307,380"
13275,Thomas County,GA,552," 2,284,524 ",,,,,GA,Pulaski County,Pulaski,"281,447"
13277,Tift County,GA,269," 1,944,304 ",,,,,GA,Putnam County,Putnam,"589,173"
13279,Toombs County,GA,369," 970,418 ",,,,,GA,Quitman County,Quitman,"31,314"
13281,Towns County,GA,172," 389,474 ",,,,,GA,Rabun County,Rabun,"593,532"
13283,Treutlen County,GA,202," 98,751 ",,,,,GA,Randolph County,Randolph,"178,953"
13285,Troup County,GA,446," 3,821,471 ",,,,,GA,Richmond County,Richmond,"12,837,731"
13287,Turner County,GA,290," 189,217 ",,,,,GA,Rockdale County,Rockdale,"4,315,644"
