fips,year,TOT_POP,white,black,native,asian,pac_isl,two_plus_races,hispanic
40077,2021,9427,5762,135,2199,73,3,792,463
40079,2021,48476,33744,923,6787,379,63,2870,3710
40081,2021,33829,27404,631,2376,154,27,1981,1256
40083,2021,50885,38838,3812,1748,309,30,2208,3940
40085,2021,10216,7002,231,666,63,0,453,1801
40087,2021,43516,33576,506,2926,263,48,2297,3900
40089,2021,30884,18407,2376,5105,304,451,2181,2060
40091,2021,19245,12787,545,3664,107,12,1527,603
40093,2021,7668,6370,54,162,60,4,218,800
40095,2021,15594,9893,276,1485,74,1,947,2918
40097,2021,39159,24634,288,8802,223,21,3660,1531
40099,2021,13718,9488,235,1931,72,2,962,1028
40101,2021,66146,35754,6741,12845,512,39,5505,4750
40103,2021,10933,8705,204,937,58,10,513,506
40105,2021,9303,6037,245,1756,22,3,910,330
40107,2021,11197,6646,783,2403,47,16,779,523
40109,2021,798575,434958,120961,25731,28296,765,39879,147985
40111,2021,36843,22586,2771,6232,205,22,3269,1758
40113,2021,45772,28697,4927,6667,175,29,3256,2021
40115,2021,30340,19125,334,6111,257,243,2391,1879
40117,2021,15741,11745,172,2071,73,12,1055,613
40119,2021,81989,62413,3034,4312,3457,64,4585,4124
40121,2021,43633,29460,1321,6745,215,28,3306,2558
40123,2021,38163,24020,857,7506,378,13,3033,2356
40125,2021,73019,51616,2197,9482,528,79,4894,4223
40127,2021,10815,7448,117,2037,43,3,677,490
40129,2021,3386,2789,21,197,13,2,83,281
40131,2021,96695,67819,1124,12841,1601,88,7947,5275
40133,2021,23567,14738,928,4546,115,37,1834,1369
40135,2021,39508,23905,702,8787,321,13,3791,1989
40137,2021,43129,33866,852,2413,309,19,2042,3628
40139,2021,20865,8849,926,156,593,52,252,10037
40141,2021,7076,4018,475,274,37,3,241,2028
40143,2021,672858,403144,69092,42089,24738,1055,39438,93302
40145,2021,84050,58322,2980,8611,1606,58,6080,6393
40147,2021,52772,37404,1226,5794,1097,43,3619,3589
40149,2021,10915,8937,114,332,51,4,337,1140
40151,2021,8583,7096,300,229,100,5,241,612
40153,2021,20205,15803,380,568,153,6,429,2866
41001,2021,16847,15061,113,217,125,25,431,875
41003,2021,96017,76524,1095,563,6229,249,3498,7859
41005,2021,422537,337571,4791,2796,21663,1124,14397,40195
41007,2021,41810,35308,327,400,631,133,1170,3841
41009,2021,53074,46178,363,643,554,143,1887,3306
41011,2021,64999,54837,323,1531,783,164,2664,4697
41013,2021,25739,22505,105,332,155,27,555,2060
41015,2021,23683,20106,107,471,227,37,839,1896
41017,2021,204801,176520,1045,1500,2622,281,5183,17650
41019,2021,111978,97129,506,1978,1239,180,3650,7296
41021,2021,2005,1732,9,30,15,10,51,158
41023,2021,7272,6564,18,117,46,8,196,323
41025,2021,7575,6500,75,296,31,1,245,427
41027,2021,24057,15069,113,167,385,44,569,7710
41029,2021,223734,176906,1811,2059,3423,639,6906,31990
41031,2021,25068,15150,177,3622,179,44,686,5210
41033,2021,88346,75597,506,1141,877,185,2679,7361
41035,2021,70164,53529,520,2526,746,117,2577,10149
41037,2021,8276,6854,52,157,84,8,280,841
41039,2021,383189,309051,4268,4127,11522,881,15669,37671
41041,2021,50862,41339,364,1531,690,90,1767,5081
41043,2021,129839,108353,812,1630,1507,238,4065,13234
41045,2021,31693,18817,416,270,403,23,582,11182
41047,2021,347119,220089,4109,3505,8019,3573,9927,97897
41049,2021,12303,6931,87,142,83,30,229,4801
41051,2021,803377,547411,45103,5612,64476,5210,33901,101664
41053,2021,89164,67880,848,1497,1818,410,3078,13633
41055,2021,1907,1700,4,30,13,1,40,119
41057,2021,27748,23194,154,295,274,86,711,3034
41059,2021,79988,51257,764,2427,718,128,1796,22898
41061,2021,26212,23023,182,276,294,372,658,1407
41063,2021,7545,6955,29,54,35,9,168,295
41065,2021,26726,19297,148,685,263,199,608,5526
41067,2021,600811,379553,14154,2804,71497,2987,23855,105961
41069,2021,1451,1265,4,26,12,2,52,90
41071,2021,108239,82325,1063,1416,1897,221,3137,18180
42001,2021,104127,92083,1736,212,909,50,1457,7680
42003,2021,1238090,959770,163915,1435,53824,314,28912,29920
42005,2021,65093,62968,592,81,184,8,658,602
42007,2021,166624,147431,10686,222,971,55,3854,3405
42009,2021,47461,45794,316,66,209,7,434,635
42011,2021,429342,295103,18846,501,6205,126,6095,102466
42013,2021,121767,114594,2537,163,833,31,1879,1730
42015,2021,59892,57135,455,134,419,11,740,998
42017,2021,646098,532182,27080,765,35334,223,10936,39578
42019,2021,194273,182572,2656,210,3049,58,2297,3431
42021,2021,132167,121451,5064,146,687,72,2230,2517
42023,2021,4459,4246,29,14,20,0,71,79
42025,2021,65412,58633,1309,136,377,38,732,4187
42027,2021,157527,134473,5886,150,9578,110,2410,4920
42029,2021,538649,419796,30305,620,36143,182,10054,41549
42031,2021,37156,35510,468,54,272,8,427,417
42033,2021,80082,74045,2129,97,492,13,684,2622
42035,2021,37465,35370,584,64,276,20,422,729
42037,2021,64872,59870,1185,78,690,15,702,2332
42039,2021,83351,78694,1610,172,480,19,1079,1297
42041,2021,262919,217811,12210,355,14005,106,5721,12711
42043,2021,287400,180569,49105,528,17878,102,8347,30871
42045,2021,573849,368941,129265,776,36834,180,12134,25719
42047,2021,30783,29893,147,61,115,6,286,275
42049,2021,269011,223828,19820,419,5577,104,6286,12977
42051,2021,126931,115850,6003,197,506,205,2367,1803
42053,2021,7032,5049,1421,18,13,1,47,483
42055,2021,156289,135249,5642,279,1590,41,2958,10530
42057,2021,14523,13846,208,40,34,1,180,214
42059,2021,35369,32883,1293,65,125,10,420,573
42061,2021,43889,39574,2490,46,330,5,506,938
42063,2021,82886,77541,2151,99,872,9,966,1248
42065,2021,44114,42758,234,80,132,8,459,443
42067,2021,23297,21799,175,31,106,0,227,959
42069,2021,215663,177100,7607,261,6755,64,3486,20390
42071,2021,553652,445560,20317,701,14348,157,9133,63436
42073,2021,85497,77861,3641,105,380,16,1924,1570
42075,2021,143493,114654,2930,186,2535,73,1717,21398
42077,2021,375539,226870,22672,515,13949,114,6298,105121
42079,2021,326053,249707,14971,377,4225,70,4501,52202
42081,2021,113605,101797,5442,220,852,37,2614,2643
42083,2021,39941,37168,962,111,245,2,491,962
42085,2021,109972,98554,6421,186,792,26,2091,1902
42087,2021,46136,44032,390,74,264,11,487,878
42089,2021,169273,106026,23900,407,4284,92,3617,30947
42091,2021,860578,636538,83175,987,71170,326,18142,50240
42093,2021,18087,16254,373,34,650,5,239,532
42095,2021,313628,231251,18787,367,9623,120,5547,47933
42097,2021,91266,83018,2530,129,389,15,1049,4136
42099,2021,45986,43482,515,86,234,10,546,1113
42101,2021,1576251,531722,633815,3365,122480,311,34073,250485
42103,2021,59952,47156,3472,154,842,12,988,7328
42105,2021,16259,15613,86,51,75,1,166,267
42107,2021,143264,126458,4510,219,767,26,1642,9642
42109,2021,39621,37467,469,49,260,27,370,979
42111,2021,73627,69157,2259,103,347,18,526,1217
42113,2021,5868,5435,182,35,30,0,59,127
42115,2021,38389,36720,244,60,154,13,423,775
42117,2021,40929,39300,280,90,239,6,438,576
42119,2021,42568,35813,2691,128,689,21,556,2670
42121,2021,49938,47737,631,106,241,18,622,583
42123,2021,38134,36762,208,95,177,14,384,494
42125,2021,209470,191715,6798,239,2508,62,4119,4029
42127,2021,51431,45948,1676,122,409,14,577,2685
42129,2021,353057,329074,9320,366,3614,70,5584,5029
42131,2021,26034,24664,271,58,138,2,296,605
42133,2021,458696,373202,27587,721,6983,175,9126,40902
44001,2021,50818,45929,665,106,1362,12,925,1819
44003,2021,170715,146731,3730,499,5047,82,3272,11354
44005,2021,85264,72600,3120,357,1668,50,2171,5298
44007,2021,658221,388052,58876,2740,27898,521,15614,164520
44009,2021,130592,118093,1734,931,2692,28,2329,4785
45001,2021,24299,16870,6407,87,88,6,372,469
45003,2021,170776,111487,42187,703,1961,90,3611,10737
45005,2021,7858,1773,5649,28,65,3,76,264
45007,2021,206908,158164,32983,482,2325,68,3884,9002
45009,2021,13189,4838,7692,55,106,7,152,339
45011,2021,20580,10415,8898,118,186,3,377,583
45013,2021,191748,132231,31648,433,2606,110,3267,21453
45015,2021,236701,147757,57414,1114,6149,226,6285,17756
45017,2021,14165,7697,5544,64,59,10,202,589
45019,2021,413024,272493,102122,983,7906,222,6620,22678
45021,2021,56052,40369,11298,184,353,26,980,2842
45023,2021,32209,18875,11557,176,169,10,633,789
45025,2021,43268,25646,14013,258,267,21,862,2201
45027,2021,31024,15153,14139,119,249,6,312,1046
45029,2021,38462,22030,13711,317,164,16,699,1525
45031,2021,62755,33798,25918,233,361,8,921,1516
45033,2021,28087,12581,13061,751,152,11,649,882
45035,2021,163327,102475,41557,930,3482,207,4367,10309
45037,2021,26153,15093,8643,96,159,15,407,1740
45039,2021,20690,8085,11472,77,161,2,340,553
45041,2021,136504,68720,59017,410,2184,77,1933,4163
45043,2021,63921,42081,18637,159,334,35,580,2095
45045,2021,533834,359403,94749,1061,14705,191,10131,53594
45047,2021,69241,40823,21767,162,831,31,958,4669
45049,2021,18180,7723,9365,50,113,8,242,679
45051,2021,365579,283782,44275,1501,5307,315,7211,23188
45053,2021,30324,14077,11160,117,269,17,386,4298
45055,2021,66130,44523,16031,240,496,41,1226,3573
45057,2021,100336,69356,20385,274,2055,29,1657,6580
45059,2021,67803,45654,16534,197,389,39,1096,3894
45061,2021,16280,5359,10144,59,81,9,162,466
45063,2021,300137,218659,47564,1098,6969,272,5666,19909
45065,2021,9760,5285,4130,17,59,4,107,158
45067,2021,28784,10948,16117,175,189,3,410,942
45069,2021,26382,10246,13324,1262,99,3,554,894
45071,2021,37996,22975,10938,125,223,19,537,3179
45073,2021,79203,66442,5749,203,661,22,1423,4703
45075,2021,82962,27636,50760,484,775,36,1185,2086
45077,2021,132229,112172,9188,278,2433,36,2384,5738
45079,2021,418307,169619,202196,1080,12136,467,9316,23493
45081,2021,18821,11048,4358,70,72,14,255,3004
45083,2021,335864,224781,68462,682,8688,180,6570,26501
45085,2021,104758,46498,49459,368,1449,96,2221,4667
45087,2021,27016,17278,8416,82,115,11,585,529
45089,2021,30484,9870,19232,102,234,3,305,738
45091,2021,288595,197484,54692,1899,9155,135,6147,19083
46003,2021,2748,2373,18,74,22,0,42,219
46005,2021,19121,13871,199,226,2033,117,336,2339
46007,2021,3406,1065,20,1919,16,2,181,203
46009,2021,7014,5992,98,592,18,2,99,213
46011,2021,34639,30831,513,361,976,22,546,1390
46013,2021,38101,32337,634,1369,1318,104,787,1552
46015,2021,5242,4265,33,536,26,2,197,183
46017,2021,1923,289,14,1473,3,2,42,100
46019,2021,10456,9363,63,223,55,17,258,477
46021,2021,1380,1285,4,19,4,0,14,54
46023,2021,9163,5592,47,2826,28,0,278,392
46025,2021,3855,3579,64,19,13,0,39,141
46027,2021,15150,13069,244,577,391,7,352,510
46029,2021,28427,25820,217,723,230,3,442,992
46031,2021,3872,1043,20,2443,19,1,134,212
46033,2021,8609,7596,69,310,77,3,170,384
46035,2021,19878,17662,184,666,158,11,374,823
46037,2021,5414,4589,27,508,38,0,106,146
46039,2021,4272,3982,39,26,9,0,59,157
46041,2021,5246,964,27,3748,17,2,257,231
46043,2021,2821,2635,13,63,5,0,44,61
46045,2021,4033,3823,11,43,16,0,42,98
46047,2021,7202,6040,77,448,115,4,214,304
46049,2021,2137,2075,10,10,9,0,13,20
46051,2021,7519,6887,49,75,26,2,89,391
46053,2021,3977,3441,17,303,23,1,124,68
46055,2021,1835,1680,4,48,8,2,60,33
46057,2021,6255,5741,28,42,17,0,71,356
46059,2021,3095,2980,7,14,16,1,32,45
46061,2021,3505,3340,16,28,13,0,54,54
46063,2021,1327,1211,16,39,7,0,22,32
46065,2021,17694,14193,123,2187,141,3,444,603
46067,2021,7411,6945,65,87,27,4,90,193
46069,2021,1236,1059,7,114,4,1,32,19
46071,2021,2878,1028,28,1535,7,1,156,123
46073,2021,1636,1500,7,16,5,3,30,75
46075,2021,879,758,3,56,0,2,33,27
46077,2021,5192,4860,28,42,32,0,56,174
46079,2021,10851,10010,118,140,97,8,169,309
46081,2021,26165,23472,235,550,370,14,553,971
46083,2021,67870,61881,1354,451,1010,30,1221,1923
46085,2021,3764,1998,23,1483,18,2,128,112
46087,2021,5695,5266,38,60,11,3,62,255
46089,2021,2420,2314,14,11,7,2,30,42
46091,2021,4304,3518,33,308,11,0,74,360
46093,2021,30173,26057,583,875,390,28,892,1348
46095,2021,1908,630,10,1081,5,0,118,64
46097,2021,2314,2160,17,8,12,0,43,74
46099,2021,199685,161108,12898,5148,4341,89,4940,11161
46101,2021,6315,4761,74,839,122,0,207,312
46102,2021,13586,636,44,12114,19,4,188,581
46103,2021,111806,88175,1491,10264,1432,90,3918,6436
46105,2021,2819,2621,14,68,16,2,40,58
46107,2021,2475,2260,11,75,23,1,40,65
46109,2021,10163,5545,63,3784,31,1,310,429
46111,2021,2378,2215,5,23,5,0,42,88
46115,2021,6269,5828,41,105,12,2,74,207
46117,2021,3032,2628,19,206,10,0,93,76
46119,2021,1476,1364,8,44,1,0,21,38
46121,2021,9286,677,42,7720,298,0,194,355
46123,2021,5569,4387,25,843,24,0,142,148
46125,2021,8708,8254,51,64,20,2,98,219
46127,2021,16872,15251,227,128,249,22,262,733
46129,2021,5248,4080,20,777,97,0,162,112
46135,2021,23297,20269,473,684,172,8,368,1323
46137,2021,2380,550,13,1617,5,1,99,95
47001,2021,77576,68780,2981,291,1036,45,1702,2741
47003,2021,51119,38466,3860,183,427,33,1022,7128
47005,2021,15872,14581,395,98,98,2,267,431
47007,2021,15234,13233,1157,90,48,4,220,482
47009,2021,137605,124158,3995,388,1219,109,2288,5448
47011,2021,110162,93069,5451,330,1282,120,2113,7797
47013,2021,39578,37932,195,125,157,21,458,690
47015,2021,14553,13529,273,42,48,12,257,392
47017,2021,28432,23917,2741,137,122,11,586,918
47019,2021,56134,52812,943,153,223,18,745,1240
47021,2021,41523,37666,1092,164,188,18,704,1691
47023,2021,17504,14785,1623,88,132,2,348,526
47025,2021,32267,30518,387,110,273,7,456,516
47027,2021,7555,7107,111,22,9,2,109,195
47029,2021,36418,33681,731,163,179,19,570,1075
47031,2021,59032,51277,2311,217,688,41,1310,3188
47033,2021,13979,10070,1946,32,39,4,254,1634
47035,2021,62451,58541,467,210,403,32,715,2083
47037,2021,703953,397000,187480,1589,26479,330,16346,74729
47039,2021,11391,10383,316,39,71,6,162,414
47041,2021,20478,17820,325,72,213,5,288,1755
47043,2021,55292,49176,2137,213,348,26,1083,2309
47045,2021,36615,28750,5388,105,241,8,701,1422
47047,2021,42832,28834,11606,161,338,14,451,1428
47049,2021,18850,18027,94,62,97,7,205,358
47051,2021,43215,37987,2123,179,373,29,871,1653
47053,2021,50541,38643,8955,122,227,7,950,1637
47055,2021,30542,25511,2998,125,151,8,661,1088
47057,2021,23763,22257,219,86,70,8,275,848
47059,2021,70621,65249,1466,183,403,12,979,2329
47061,2021,13622,12926,115,87,80,1,201,212
47063,2021,64468,51861,2432,152,627,214,1204,7978
47065,2021,369135,260769,68691,875,7996,211,6893,23700
47067,2021,6787,6556,34,22,14,3,101,57
47069,2021,25426,13658,10585,66,202,4,383,528
47071,2021,26892,24597,873,123,153,10,411,725
47073,2021,57288,54191,855,153,311,61,685,1032
47075,2021,17694,7695,8886,49,38,0,224,802
47077,2021,27953,24161,2161,82,121,5,621,802
47079,2021,32239,28004,2344,126,194,10,616,945
47081,2021,25307,22600,1260,164,95,3,441,744
47083,2021,8317,7540,268,26,42,5,181,255
47085,2021,19211,17629,462,80,140,9,338,553
47087,2021,11750,11093,101,83,20,3,165,285
47089,2021,55624,50939,1065,198,351,33,802,2236
47091,2021,18170,16994,460,63,43,5,196,409
47093,2021,486677,396723,42064,1102,11855,321,10774,23838
47095,2021,7128,4723,1999,30,20,1,143,212
47097,2021,25108,14921,8767,169,138,0,401,712
47099,2021,44828,41644,821,186,210,3,762,1202
47101,2021,12857,11868,275,59,73,10,204,368
47103,2021,35433,30493,2443,187,220,24,679,1387
47105,2021,56690,49014,737,185,467,35,698,5554
47107,2021,54059,47770,2023,191,379,11,1120,2565
47109,2021,25860,22996,1581,85,96,1,448,653
47111,2021,25699,23335,287,104,212,7,341,1413
47113,2021,98775,54405,36998,170,1128,34,1727,4313
47115,2021,28877,26295,1140,131,191,4,482,634
47117,2021,34984,29614,2138,123,210,13,693,2193
47119,2021,104760,82097,11940,342,1037,62,2191,7091
47121,2021,13049,12124,258,82,44,6,224,311
47123,2021,46698,42372,910,225,222,23,812,2134
47125,2021,227900,138639,47779,960,4993,745,9727,25057
47127,2021,6644,6108,162,27,108,1,93,145
47129,2021,21254,19605,813,90,52,12,306,376
47131,2021,30466,24863,3237,69,108,10,548,1631
47133,2021,22839,21779,181,87,69,2,279,442
47135,2021,8472,7695,242,55,79,1,180,220
47137,2021,5079,4859,17,16,5,4,55,123
47139,2021,17776,16842,135,87,64,2,245,401
47141,2021,81188,70976,1778,242,1073,36,1442,5641
47143,2021,33136,29691,672,125,191,18,572,1867
47145,2021,53992,49706,1493,208,375,25,926,1259
47147,2021,74098,60523,5674,240,546,34,1216,5865
47149,2021,352182,236734,58425,922,12987,265,9435,33414
47151,2021,21917,21223,70,79,79,1,211,254
47153,2021,16396,15202,129,63,71,7,244,680
47155,2021,99517,88027,1302,400,1230,40,1473,7045
47157,2021,924454,319017,499711,1461,26178,90,14230,63767
47159,2021,20172,18488,510,89,95,4,325,661
47161,2021,13855,12550,261,92,134,9,287,522
47163,2021,159265,147569,3689,474,1263,53,2498,3719
47165,2021,200557,164063,16880,496,3141,150,3893,11934
47167,2021,61004,45977,11121,239,436,79,1287,1865
47169,2021,12035,9958,1385,43,50,3,219,377
47171,2021,17698,16186,79,62,58,6,235,1072
47173,2021,20040,19134,105,65,43,3,257,433
47175,2021,6324,6001,51,25,17,2,88,140
47177,2021,41523,34916,1386,128,330,22,704,4037
47179,2021,134236,117913,5674,363,2159,48,2682,5397
47181,2021,16409,14577,1155,64,47,1,169,396
47183,2021,33036,28443,2562,96,389,16,527,1003
47185,2021,27650,25614,534,104,129,19,409,841
47187,2021,255735,213034,10792,414,13712,118,4402,13263
47189,2021,151917,125896,11519,457,3117,82,2842,8004
48001,2021,58402,33349,12437,257,421,46,890,11002
48003,2021,18440,7008,251,121,103,1,179,10777
48005,2021,86506,51188,12863,293,813,21,1093,20235
48007,2021,24510,15953,353,178,442,10,343,7231
48009,2021,8681,7568,83,77,44,5,140,764
48011,2021,1839,1556,19,23,1,0,25,215
48013,2021,49939,15576,457,200,231,33,368,33074
48015,2021,30380,18333,2603,95,247,6,381,8715
48017,2021,6835,2195,71,27,46,0,58,4438
48019,2021,21565,16108,256,165,134,7,306,4589
48021,2021,102058,49588,6410,428,789,78,1567,43198
48023,2021,3477,2774,91,11,11,5,83,502
48025,2021,30924,9251,2625,95,201,13,251,18488
48027,2021,379617,165003,84555,1739,10964,2647,14252,100457
48029,2021,2028236,530207,152999,4684,61545,2534,32660,1243607
48031,2021,11886,8980,142,83,99,5,147,2430
48033,2021,617,482,5,5,1,0,8,116
48035,2021,18503,14016,358,109,104,3,245,3668
48037,2021,92581,57329,23551,676,1119,63,2048,7795
48039,2021,379689,163875,58472,1288,26750,192,6376,122736
48041,2021,237032,129054,25640,689,13713,169,3852,63915
48043,2021,9450,4646,152,77,138,10,142,4285
48045,2021,1403,918,54,10,5,0,37,379
48047,2021,6994,478,45,15,62,0,30,6364
48049,2021,38192,26710,1381,203,257,18,513,9110
48051,2021,18051,11565,2065,80,96,6,285,3954
48053,2021,50954,36975,893,285,475,34,580,11712
48055,2021,46791,17218,2555,130,418,16,482,25972
48057,2021,19727,8032,469,56,1035,6,173,9956
48059,2021,14115,11862,232,93,99,10,251,1568
48061,2021,423029,35893,1917,485,2804,157,947,380826
48063,2021,12616,6862,1872,58,123,16,278,3407
48065,2021,5746,4822,78,71,34,3,112,626
48067,2021,28560,21427,4695,177,184,7,457,1613
48069,2021,7374,2213,140,36,46,0,41,4898
48071,2021,48865,30791,3799,200,656,32,544,12843
48073,2021,51097,30359,6905,191,254,19,821,12548
48075,2021,6736,3610,755,46,61,2,100,2162
48077,2021,10263,9015,111,113,74,1,201,748
48079,2021,2516,843,101,18,12,3,33,1506
48081,2021,3321,2449,26,32,5,1,59,749
48083,2021,7735,5793,241,51,84,1,123,1442
48085,2021,1109462,585279,122788,4251,192738,839,27768,175799
48087,2021,2615,1461,142,43,4,0,46,919
48089,2021,20630,11174,2294,59,121,12,326,6644
48091,2021,174986,113316,4771,602,2346,147,2725,51079
48093,2021,13775,9308,92,89,79,5,153,4049
48095,2021,3341,2048,40,23,62,1,28,1139
48097,2021,42244,31126,1414,379,415,23,690,8197
48099,2021,84232,47269,14163,554,1709,698,2951,16888
48101,2021,1381,855,147,2,2,1,27,347
48103,2021,4680,1308,132,41,24,7,33,3135
48105,2021,3068,897,27,20,31,0,21,2072
48107,2021,5106,1920,162,25,15,2,51,2931
48109,2021,2193,476,32,19,42,1,30,1593
48111,2021,7172,3421,134,53,62,6,81,3415
48113,2021,2586050,704128,589545,7221,175776,1132,38170,1070078
48115,2021,12413,4052,718,38,100,6,131,7368
48117,2021,18329,3895,197,64,94,2,110,13967
48119,2021,5392,4188,351,102,41,1,171,538
48121,2021,941647,523629,106540,3882,96917,770,21770,188139
48123,2021,19918,10666,1592,56,87,6,193,7318
48125,2021,1740,1038,89,19,24,0,26,544
48127,2021,8473,792,121,17,63,1,19,7460
48129,2021,3268,2554,176,41,19,2,67,409
48131,2021,9756,850,117,28,29,8,24,8700
48133,2021,17864,13796,356,124,141,10,253,3184
48135,2021,161091,45415,7029,640,1891,274,1602,104240
48137,2021,1438,594,13,15,6,0,16,794
48139,2021,202678,112183,27822,807,1709,182,3076,56899
48141,2021,867947,98645,28016,2484,10212,1245,7529,719816
48143,2021,43378,31633,815,233,412,37,564,9684
48145,2021,17313,8594,3866,83,87,19,214,4450
48147,2021,36569,28134,2326,349,285,19,725,4731
48149,2021,24687,17292,1403,104,121,9,238,5520
48151,2021,3706,2355,133,22,14,0,64,1118
48153,2021,5350,1868,177,22,23,3,38,3219
48155,2021,1080,794,55,3,9,0,17,202
48157,2021,858527,258908,179510,1753,182922,450,16123,218861
48159,2021,10464,7988,467,56,108,5,195,1645
48161,2021,19774,12954,2931,101,125,12,280,3371
48163,2021,18436,2428,607,50,459,4,90,14798
48165,2021,21895,11600,347,77,92,1,176,9602
48167,2021,355062,197559,44311,1204,12243,199,5825,93721
48169,2021,5863,2241,396,35,23,3,76,3089
48171,2021,27297,19911,120,103,149,23,212,6779
48173,2021,1149,659,29,5,2,2,8,444
48175,2021,7163,4106,292,41,38,0,88,2598
48177,2021,19641,7826,1126,71,101,16,177,10324
48179,2021,21030,12742,1088,175,132,1,411,6481
48181,2021,139336,102801,8135,1931,1998,79,3520,20872
48183,2021,124201,69552,25222,510,1585,57,2320,24955
48185,2021,30287,17809,4288,135,135,19,401,7500
48187,2021,177036,85240,13952,600,3365,342,3802,69735
48189,2021,32220,10125,1595,129,151,24,309,19887
48191,2021,2845,1538,247,22,6,1,42,989
48193,2021,8229,6770,72,50,63,1,85,1188
48195,2021,5159,2459,38,11,19,3,57,2572
48197,2021,3552,2312,205,24,22,0,80,909
48199,2021,56973,48364,3161,257,488,10,837,3856
48201,2021,4728030,1308339,903508,8826,339530,2256,67969,2097602
48203,2021,69150,43397,13885,356,482,29,1084,9917
48205,2021,5397,3356,380,22,37,2,43,1557
48207,2021,5411,3419,233,32,51,0,105,1571
48209,2021,255397,131600,10139,773,4527,184,4379,103795
48211,2021,3271,2008,17,29,38,3,35,1141
48213,2021,83667,63967,5118,496,586,47,1476,11977
48215,2021,880356,50033,4414,535,8122,131,1652,815469
48217,2021,36471,25107,2146,165,215,38,577,8223
48219,2021,21363,9470,764,102,78,7,191,10751
48221,2021,64222,52908,854,389,531,43,878,8619
48223,2021,37211,26773,2542,232,253,32,588,6791
48225,2021,22241,13466,5376,90,164,2,308,2835
48227,2021,34128,15652,2040,258,374,22,435,15347
48229,2021,3287,497,113,19,40,2,58,2558
48231,2021,103394,70963,8017,783,1431,165,1895,20140
48233,2021,20495,14112,487,287,134,5,385,5085
48235,2021,1552,1070,21,12,11,0,30,408
48237,2021,8712,6580,367,47,47,4,85,1582
48239,2021,15121,8661,888,64,170,5,175,5158
48241,2021,32975,24463,5174,204,204,19,507,2404
48243,2021,1949,1231,16,23,34,2,41,602
48245,2021,253704,96444,84434,870,9715,124,3472,58645
48247,2021,4801,247,35,19,27,0,18,4455
48249,2021,38847,6790,283,137,189,9,175,31264
48251,2021,187280,126560,8511,860,1960,837,3309,45243
48253,2021,19873,11422,2347,91,100,4,220,5689
48255,2021,14754,4934,1177,36,73,3,73,8458
48257,2021,157768,84780,25966,681,2540,108,2854,40839
48259,2021,46788,32633,605,196,645,34,696,11979
48261,2021,340,74,9,6,2,0,9,240
48263,2021,749,567,5,8,0,1,13,155
48265,2021,53161,35570,784,283,595,43,655,15231
48267,2021,4365,3146,45,30,41,3,36,1064
48269,2021,258,197,6,1,0,1,7,46
48271,2021,3130,1045,53,30,9,0,64,1929
48273,2021,30635,6012,962,76,675,34,256,22620
48275,2021,3351,1883,187,24,16,2,65,1174
48277,2021,50098,36336,6577,671,383,31,1483,4617
48279,2021,12898,4811,451,58,39,3,116,7420
48281,2021,22252,15737,877,168,265,96,552,4557
48283,2021,6670,733,88,32,21,0,27,5769
48285,2021,20544,14834,1181,44,105,21,193,4166
48287,2021,17706,11093,1737,64,82,21,229,4480
48289,2021,15959,11931,1037,82,124,2,209,2574
48291,2021,97621,53639,8324,370,603,47,1202,33436
48293,2021,22119,12624,3647,83,205,9,378,5173
48295,2021,2931,1728,32,33,21,0,69,1048
48297,2021,11377,5884,502,84,94,8,104,4701
48299,2021,21978,18509,245,135,135,8,274,2672
48301,2021,57,43,2,0,0,0,0,12
48303,2021,314451,162209,22180,1297,6929,269,4170,117397
48305,2021,5688,2920,120,27,11,1,61,2548
48307,2021,7533,4715,165,42,45,5,92,2469
48309,2021,263115,143886,36416,846,4375,162,4717,72713
48311,2021,608,312,16,1,3,0,5,271
48313,2021,13718,7303,2602,50,139,7,218,3399
48315,2021,9645,6802,1941,90,89,6,252,465
48317,2021,5211,2452,106,26,29,3,53,2542
48319,2021,3943,2856,20,14,9,0,37,1007
48321,2021,36344,15206,3631,140,594,17,383,16373
48323,2021,58056,1556,242,678,294,7,126,55153
48325,2021,51981,21507,1576,209,319,61,542,27767
48327,2021,1982,1197,38,14,8,0,16,709
48329,2021,167969,69933,10646,766,3610,112,2020,80882
48331,2021,25106,15431,2096,122,203,11,332,6911
48333,2021,4480,3458,51,14,22,1,61,873
48335,2021,9070,4301,855,57,49,7,103,3698
48337,2021,20409,17236,183,175,75,9,323,2408
48339,2021,648886,403350,39186,2329,21918,473,10534,171096
48341,2021,21118,6426,862,120,998,36,204,12472
48343,2021,12030,7526,2620,109,82,7,300,1386
48345,2021,1067,797,30,11,0,0,11,218
48347,2021,64668,37967,11155,240,772,20,1113,13401
48349,2021,53591,28575,6486,210,347,937,816,16220
48351,2021,12241,8942,2293,98,66,2,261,579
48353,2021,14597,7748,651,70,95,9,216,5808
48355,2021,353079,98793,11925,905,7375,329,3434,230318
48357,2021,9782,3990,58,55,43,7,95,5534
48359,2021,1717,1268,57,13,34,1,27,317
48361,2021,84742,66755,7470,422,945,66,1241,7843
48363,2021,28686,21149,651,171,268,15,405,6027
48365,2021,22675,16446,3489,101,135,6,340,2158
48367,2021,156764,127473,2471,1026,1131,112,2565,21986
48369,2021,9813,3118,109,27,69,7,47,6436
48371,2021,15118,3529,647,67,170,7,115,10583
48373,2021,51899,36912,4754,873,423,31,787,8119
